groundtruth,subclass,package_size,classification,package_name,agent,justification,classification_id,package_name-2,package_metadata,suspicious_files,created_at,updated_at,prompt_id,model,dataset_id,experiment_id,version
malicious,malicious,1190,malicious,bs4tools-0.0.1.tar.gz,mampd-classification agent,"The package contains a Flask web application that accepts user input to execute shell commands through 'subprocess.Popen'. This behavior can lead to command injection vulnerabilities, making it potentially malicious. The use of Flask allows remote execution and interaction, which can be exploited.",85dd73f5-5cae-495a-b19d-a857e4d75813,bs4tools,"{""author_name"": ""ternaryternary"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 8, ""package_name"": ""bs4tools"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""UNKNOWN"", ""package_version"": ""0.0.1"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""bs4tools.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/bs4tools-0.0.1_dump.json""}",{bs4tools.py},2025-06-28 13:55:05.657226+00,2025-06-28 13:55:05.657226+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,32efb0b4-7d70-4337-87f1-87344434b237,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.1
benign,benign,43202,benign,circleci-1.2.2.tar.gz,mampd-classification agent,"The package appears to be a legitimate Python wrapper for the CircleCI API, developed by Lev Lazinskiy and distributed under the MIT license. The presence of structured code for API interactions and proper error handling suggests it has been developed with standard practices, typically indicating it is not malicious. The package does not exhibit behavior or code patterns typically associated with malicious software.",0e731708-eb14-4d66-8604-9cbea7d2b4c7,circleci,"{""author_name"": ""Lev Lazinskiy"", ""author_email"": ""lev@levlaz.org"", ""num_of_files"": 14, ""package_name"": ""circleci"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python wrapper for the CircleCI API"", ""package_version"": ""1.2.2"", ""package_homepage"": ""https://github.com/levlaz/circleci.py"", ""num_of_python_files"": 7, ""package_description"": ""circleci.py"", ""available_python_files"": [""setup.py"", ""error.py"", ""experimental.py"", ""api.py"", ""sdk.py"", ""version.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/circleci-1.2.2_dump.json""}",{},2025-06-28 14:41:19.959483+00,2025-06-28 14:41:19.959483+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,67176039-858e-4e89-ae9a-9d24dd0857b5,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.2.2
benign,benign,33329,benign,cleanco-2.2.tar.gz,mampd-classification agent,"The package 'cleanco' is authored by Paul Solin, is a well-structured Python library intended for processing company names, with no suspicious or malicious files detected. Additionally, there are no imports found in the Python files, which indicates a lack of dependency on potentially harmful libraries. Moreover, the package homepage is linked to a legitimate GitHub repository.",be45fcb6-9fad-4571-81a2-62ff24179975,cleanco,"{""author_name"": ""Paul Solin"", ""author_email"": ""paul@paulsolin.com"", ""num_of_files"": 14, ""package_name"": ""cleanco"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python library to process company names"", ""package_version"": ""2.2"", ""package_homepage"": ""https://github.com/psolin/cleanco"", ""num_of_python_files"": 7, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""termdata.py"", ""clean.py"", ""non_nfkd_map.py"", ""classify.py"", ""clean_old.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/cleanco-2.2_dump.json""}",{},2025-06-27 22:55:24.72182+00,2025-06-27 22:55:24.72182+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,c018d829-ea33-4c73-8ec4-9278e5080e5f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,2.2
benign,benign,33329,benign,cleanco-2.2.tar.gz,mampd-classification agent,"The package 'cleanco' is a Python library designed for processing company names, authored by Paul Solin. There are no identified malicious or suspicious files, and it lacks any imports or functions that would indicate harmful behavior. The metadata suggests it is a legitimate library with a clear purpose and no red flags present.",7642f73b-f841-499c-b3d9-359a955a1664,cleanco,"{""author_name"": ""Paul Solin"", ""author_email"": ""paul@paulsolin.com"", ""num_of_files"": 14, ""package_name"": ""cleanco"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python library to process company names"", ""package_version"": ""2.2"", ""package_homepage"": ""https://github.com/psolin/cleanco"", ""num_of_python_files"": 7, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""termdata.py"", ""clean.py"", ""non_nfkd_map.py"", ""classify.py"", ""clean_old.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/cleanco-2.2_dump.json""}",{},2025-06-27 23:02:08.042184+00,2025-06-27 23:02:08.042184+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,c018d829-ea33-4c73-8ec4-9278e5080e5f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,2.2
malicious,malicious,72458,malicious,colorizepip-1.0.0.tar.gz,mampd-classification agent,"The package contains code that actively collects sensitive information such as passwords and cookies from the user's system, using well-known libraries like httpx, requests, and os to perform network operations. Additionally, it sends data to a remote server (`kekwltd.ru`) which suggests it may be part of a data exfiltration scheme. The methods present indicate functionality for stealing tokens from various applications and actively replacing clipboard contents, potentially aimed at financial theft or account hijacking.",5c058049-f289-4d30-9efd-cf6c2699c1c4,colorizepip,"{""author_name"": ""SuSB0t"", ""author_email"": ""SuSB0t@gmail.com"", ""num_of_files"": 7, ""package_name"": ""colorizepip"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Awesome Terminal fonts and colors"", ""package_version"": ""1.0.0"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""Awesome Terminal fonts and colors"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/colorizepip-1.0.0_dump.json""}","{__init__.py,setup.py}",2025-06-28 13:30:58.462723+00,2025-06-28 13:30:58.462723+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,ee2ada3f-20c2-49aa-8628-df5ec37540a0,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.0.0
benign,benign,76440,benign,colorlog-6.6.0.tar.gz,mampd-classification agent,"The package 'colorlog' is a logging utility that adds colors to Python's logging module. The metadata indicates that it has a legitimate purpose, as it provides formatting features for logged output. There are no imported libraries or function definitions indicating malicious behavior, and the author is identifiable.",09bf8767-955f-459e-9648-e567f218773c,colorlog,"{""author_name"": ""Sam Clements"", ""author_email"": ""sam@borntyping.co.uk"", ""num_of_files"": 28, ""package_name"": ""colorlog"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Add colours to the output of Python's logging module."", ""package_version"": ""6.6.0"", ""package_homepage"": ""https://github.com/borntyping/python-colorlog"", ""num_of_python_files"": 16, ""package_description"": ""Log formatting with colors!"", ""available_python_files"": [""setup.py"", ""colors.py"", ""example.py"", ""custom_level.py"", ""yaml_example.py"", ""formatter.py"", ""__init__.py"", ""escape_codes.py"", ""wrappers.py"", ""test_colorlog.py"", ""test_exports.py"", ""test_config.py"", ""test_escape_codes.py"", ""test_example.py"", ""test_wrappers.py"", ""conftest.py""], ""package_formatted_path"": "".temp/plain/colorlog-6.6.0_dump.json""}",{},2025-06-27 18:45:59.576486+00,2025-06-27 18:45:59.576486+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,6a3730db-7a27-4199-ba30-46a0e428fa79,0bffa6fe-80b8-4f69-9769-c3fcb0169065,6.6.0
malicious,malicious,96495,malicious,colourama-0.1.6.tar.gz,mampd-classification agent,"The `run` method of the `TotallyInnocentClass` contains a decoded base64 string that executes arbitrary code, which includes making a request to an external URL (grabify.link). This is a clear indicator of malicious behavior, as it may be attempting to exfiltrate data or perform unauthorized actions. Additionally, the usage of dynamic execution via `exec` and external requests raises serious security concerns.' ",1b62aa5c-5170-4764-ac33-18df2945b701,colourama,"{""model_type"": ""gemini"", ""author_name"": ""Tommy"", ""author_email"": ""BrianNiccol@gmail.com"", ""num_of_files"": 28, ""package_name"": ""colourama"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Cross-platform coloured terminal text."", ""package_version"": ""0.1.6"", ""package_homepage"": ""UNKNOWN"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The `run` method of the `TotallyInnocentClass` contains a decoded base64 string that executes arbitrary code, which includes making a request to an external URL (grabify.link). This is a clear indicator of malicious behavior, as it may be attempting to exfiltrate data or perform unauthorized actions. Additionally, the usage of dynamic execution via `exec` and external requests raises serious security concerns.' suspicious_files=['setup.py']"", ""num_of_python_files"": 16, ""package_description"": "".. image:: https://img.shields.io/pypi/v/colourama.svg"", ""available_python_files"": [""setup.py"", ""demo07.py"", ""demo08.py"", ""demo05.py"", ""demo01.py"", ""demo06.py"", ""demo04.py"", ""fixpath.py"", ""demo02.py"", ""demo03.py"", ""win32.py"", ""initialise.py"", ""ansitowin32.py"", ""winterm.py"", ""__init__.py"", ""ansi.py""], ""package_formatted_path"": "".temp/plain/colourama-0.1.6_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",{'setup.py'},2025-07-01 19:33:38.085957+00,2025-07-01 19:33:38.085957+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,098e3ff3-7f03-4221-a733-11477734194a,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.6
malicious,malicious,16239,malicious,ctx-0.2.6.tar.gz,mampd-classification agent,"The package contains code that sends environment variable data to an external URL (https://anti-theft-web.herokuapp.com/hacked/). This behavior is suspicious and indicative of potential malicious activity, such as data exfiltration. Additionally, it uses base64 encoding to obfuscate the data being sent, further raising concerns about its intent.",e5e74254-bc25-4af5-baee-2c41ba62c6e8,ctx,"{""author_name"": ""Robert Ledger"", ""author_email"": ""figlief@figlief.com"", ""num_of_files"": 18, ""package_name"": ""ctx"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A minimal but opinionated dict/object combo (like Bunch)."", ""package_version"": ""0.2.6"", ""package_homepage"": ""https://github.com/figlief/ctx"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""ctx.py"", ""test_ctx.py"", ""setup.py""], ""package_formatted_path"": "".temp/plain/ctx-0.2.6_dump.json""}",{ctx.py},2025-06-28 11:15:15.220132+00,2025-06-28 11:15:15.220132+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,680c83c4-e88b-4e7a-866e-4a967b8cbc47,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.2.6
benign,benign,36928,benign,databand-0.85.9.tar.gz,mampd-classification agent,The package 'databand' version 0.85.9 is primarily for machine learning orchestration and does not include any suspicious or malicious files. The setup script imports standard libraries without any harmful code indications. The author is also identifiable and linked to a legitimate homepage.,68c686f1-3e63-44f7-9982-9d457c711a04,databand,"{""author_name"": ""Evgeny Shulman"", ""author_email"": ""evgeny.shulman@databand.ai"", ""num_of_files"": 11, ""package_name"": ""databand"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Machine Learning Orchestration"", ""package_version"": ""0.85.9"", ""package_homepage"": ""https://github.com/databand-ai/dbnd"", ""num_of_python_files"": 1, ""package_description"": ""NA"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/databand-0.85.9_dump.json""}",{},2025-06-28 09:09:49.548773+00,2025-06-28 09:09:49.548773+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,055619fa-2051-4260-b4c1-5c30c477594a,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.85.9
benign,benign,12420,benign,datetime_truncate-1.1.1.tar.gz,mampd-classification agent,"The package 'datetime-truncate' appears to be legitimate, with no suspicious or malicious files identified. It has a defined purpose of truncating datetime objects and does not contain any function definitions or imported libraries that would typically indicate malicious behavior.",0f51f51d-9d27-4015-bf5f-8041278b8d88,datetime-truncate,"{""author_name"": ""Björn Andersson / Media Pop"", ""author_email"": ""bjorn@mediapop.co"", ""num_of_files"": 10, ""package_name"": ""datetime-truncate"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Truncate datetime objects to a set level of precision"", ""package_version"": ""1.1.1"", ""package_homepage"": ""https://github.com/mediapop/datetime_truncate"", ""num_of_python_files"": 3, ""package_description"": ""=================="", ""available_python_files"": [""setup.py"", ""datetime_truncate.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/datetime_truncate-1.1.1_dump.json""}",{},2025-06-28 11:03:10.523578+00,2025-06-28 11:03:10.523578+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,8d4a9fab-1539-4beb-8a03-9a02f38f6d61,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.1.1
benign,benign,103843,benign,dbt-spark-1.2.0.tar.gz,mampd-classification agent,"The package 'dbt-spark' is authored by 'dbt Labs' and is an officially recognized adapter plugin for dbt, which is widely used for data pipeline management in analytics. The absence of suspicious files and malicious behavior indicators, along with a clear purpose, suggests the package is benign.",d74f1c24-883f-4a1e-a359-c4d736cd193d,dbt-spark,"{""author_name"": ""dbt Labs"", ""author_email"": ""info@dbtlabs.com"", ""num_of_files"": 36, ""package_name"": ""dbt-spark"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""The Apache Spark adapter plugin for dbt"", ""package_version"": ""1.2.0"", ""package_homepage"": ""https://github.com/dbt-labs/dbt-spark"", ""num_of_python_files"": 8, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""connections.py"", ""relation.py"", ""impl.py"", ""column.py"", ""__version__.py"", ""session.py""], ""package_formatted_path"": "".temp/plain/dbt-spark-1.2.0_dump.json""}",{},2025-06-27 18:45:58.340569+00,2025-06-27 18:45:58.340569+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,7bb5fefa-c15e-4996-b4aa-15292edfc560,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.2.0
